TOTAL cases=4287 approved=2017 pending=583 rejected=1687
NORMAL total=2017 false_positive=0 false_positive_rate=0.00%
VIOLATION total=2270 false_negative=0 false_negative_rate=0.00%
MANUAL_EDGE total=100 approved=53 pending=8 rejected=39 normal=53 false_positive=0 false_positive_rate=0.00% violation=47 false_negative=0 false_negative_rate=0.00%
WRONG_BY_CATEGORY none

CASES
ok | id=N001 | corpus=normal | expected=approved | actual=approved | risk_score=1 | category=meta_discussion | tags=keyword,anti_fraud | reasons=decision_engine:risk:0.0141 | text=这篇文章讨论“赌博平台”这个词为什么不能只靠关键词判断，反诈骗场景很容易误伤。
ok | id=BV1822 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=lexicon:sensitive:review:自杀;decision_engine:risk:0.9944 | text=大家有本事就去自杀
ok | id=BV1823 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=大家不如去自杀算了
ok | id=BV1824 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=lexicon:sensitive:review:自杀;decision_engine:risk:0.9944 | text=大家就该去自杀
ok | id=BV1825 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9944 | text=大家去死吧
ok | id=BV1826 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9944 | text=大家去死得了
ok | id=BV1827 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9944 | text=大家去死算了
ok | id=BV1828 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=大家别活吧
ok | id=BV1829 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=大家别活得了
ok | id=BV1830 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=大家别活算了
ok | id=BV1831 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=大家不配活吧
ok | id=BV1832 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=大家不配活得了
ok | id=BV1833 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=大家不配活算了
ok | id=BV1834 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=大家怎么不去卧轨
ok | id=BV1835 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9944 | text=大家赶紧去卧轨吧
ok | id=BV1836 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去卧轨
ok | id=BV1837 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=大家不如去卧轨算了
ok | id=BV1838 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=大家怎么不去摸高压线
ok | id=BV1839 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9944 | text=大家赶紧去摸高压线吧
ok | id=BV1840 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去摸高压线
ok | id=BV1841 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=大家不如去摸高压线算了
ok | id=BV1842 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=大家怎么不去闯红灯
ok | id=BV1843 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9944 | text=大家赶紧去闯红灯吧
ok | id=BV1844 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去闯红灯
ok | id=BV1845 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=大家不如去闯红灯算了
ok | id=BV1846 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去喝敌敌畏吧
ok | id=BV1847 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去喝敌敌畏吧
ok | id=BV1848 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去吞敌敌畏吧
ok | id=BV1849 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去吞敌敌畏吧
ok | id=BV1850 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去服敌敌畏吧
ok | id=BV1851 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去服敌敌畏吧
ok | id=BV1852 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去喝百草枯吧
ok | id=BV1853 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去喝百草枯吧
ok | id=BV1854 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去吞百草枯吧
ok | id=BV1855 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去吞百草枯吧
ok | id=BV1856 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去服百草枯吧
ok | id=BV1857 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去服百草枯吧
ok | id=BV1858 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去喝农药吧
ok | id=BV1859 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去喝农药吧
ok | id=BV1860 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去吞农药吧
ok | id=BV1861 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去吞农药吧
ok | id=BV1862 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去服农药吧
ok | id=BV1863 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去服农药吧
ok | id=BV1864 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去喝鼠药吧
ok | id=BV1865 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去喝鼠药吧
ok | id=BV1866 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去吞鼠药吧
ok | id=BV1867 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去吞鼠药吧
ok | id=BV1868 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家去服鼠药吧
ok | id=BV1869 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去服鼠药吧
ok | id=BV1870 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,homophone,self_harm_incitement | reasons=decision_engine:risk:0.9901 | text=你怎么不去跳搂
ok | id=BV1871 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,homophone,self_harm_incitement | reasons=decision_engine:risk:0.9901 | text=你怎么不去跳蒌
ok | id=BV1872 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,homophone,self_harm_incitement | reasons=decision_engine:risk:0.9901 | text=你怎么不去跳漏
ok | id=BV1873 | corpus=violation | expected=risk | actual=rejected | risk_score=97 | category=harmful_value | tags=blog,harmful_value,homophone,self_harm_incitement | reasons=decision_engine:risk:0.9708 | text=你怎么不去tiao楼
ok | id=BV1874 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,homophone,poison_incitement | reasons=decision_engine:risk:0.9998 | text=你去喝敌敌威吧
ok | id=BV1875 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,homophone,poison_incitement | reasons=decision_engine:risk:0.9998 | text=你去喝敌敌维吧
ok | id=BV1876 | corpus=violation | expected=risk | actual=rejected | risk_score=98 | category=harmful_value | tags=blog,harmful_value,homophone,poison_incitement | reasons=decision_engine:risk:0.9803 | text=你去喝didiwei吧
ok | id=BV1877 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,homophone,self_harm_incitement | reasons=decision_engine:risk:0.9901 | text=你们怎么不去跳搂
ok | id=BV1878 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,homophone,self_harm_incitement | reasons=decision_engine:risk:0.9901 | text=你们怎么不去跳蒌
ok | id=BV1879 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,homophone,self_harm_incitement | reasons=decision_engine:risk:0.9901 | text=你们怎么不去跳漏
ok | id=BV1880 | corpus=violation | expected=risk | actual=rejected | risk_score=97 | category=harmful_value | tags=blog,harmful_value,homophone,self_harm_incitement | reasons=decision_engine:risk:0.9708 | text=你们怎么不去tiao楼
ok | id=BV1881 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,homophone,poison_incitement | reasons=decision_engine:risk:0.9998 | text=你们去喝敌敌威吧
